order_id,status,total_amount,currency,payment_method,shipping_method,notes
2733,Refunded,216.99,USD,debit_card,pickup_point,
2734,Shipped,1412.95,GBP,google_pay,fedex,
2735,Delivered,1106.99,USD,google_pay,overnight,
2736,Cancelled,1352.99,EUR,apple_pay,express,
2737,Returned,1143.95,GBP,paypal,economy,
2738,Pending,1130.99,USD,paypal,standard,
2739,Shipped,1318.95,EUR,bank_transfer,dhl,
2740,Returned,386.95,USD,debit_card,dhl,
2741,Cancelled,663.99,GBP,debit_card,pickup_point,
2742,Returned,284.99,USD,credit_card,express,Do not leave in direct sunlight
2743,Pending,912.99,EUR,bank_transfer,fedex,Please pack carefully
2744,Pending,1474.95,GBP,debit_card,express,
2745,Returned,1336.99,EUR,bank_transfer,economy,
2746,Pending,261.95,USD,google_pay,dhl,
2747,Processing,1227.95,EUR,google_pay,standard,Business address
2748,Processing,1362.99,GBP,debit_card,dhl,
2749,Delivered,1316.95,EUR,klarna,standard,
2750,Pending,86.95,USD,credit_card,pickup_point,
2751,Shipped,909.99,EUR,google_pay,pickup_point,
2752,Processing,1262.99,GBP,apple_pay,standard,
2753,Processing,367.99,GBP,paypal,fedex,
2754,Shipped,1083.95,EUR,apple_pay,economy,
2755,Pending,1431.95,USD,paypal,pickup_point,
2756,Pending,586.99,EUR,paypal,ups,
2757,Delivered,431.99,USD,paypal,economy,
2758,Pending,617.95,USD,credit_card,overnight,
2759,Shipped,369.95,USD,bank_transfer,dhl,
2760,Shipped,1385.99,EUR,bank_transfer,economy,
2761,Returned,207.99,USD,credit_card,overnight,
2762,Returned,875.95,EUR,debit_card,ups,Signature required
2763,Processing,129.95,GBP,klarna,fedex,
2764,Delivered,385.99,USD,paypal,economy,
2765,Cancelled,577.99,USD,bank_transfer,economy,
2766,Returned,1123.99,USD,credit_card,overnight,
2767,Returned,843.99,GBP,klarna,overnight,
2768,Delivered,46.99,EUR,apple_pay,dhl,
2769,Delivered,708.95,EUR,google_pay,express,
2770,Refunded,1249.99,USD,paypal,economy,
2771,Delivered,555.99,EUR,klarna,standard,
2772,Cancelled,228.99,EUR,credit_card,dhl,
2773,Shipped,855.95,USD,credit_card,express,
2774,Refunded,1015.99,GBP,bank_transfer,ups,
2775,Returned,1407.95,USD,apple_pay,pickup_point,
2776,Returned,757.99,USD,credit_card,standard,
2777,Cancelled,83.99,USD,debit_card,pickup_point,
2778,Refunded,887.99,USD,klarna,express,Leave with neighbor if not home
2779,Pending,501.99,EUR,debit_card,pickup_point,
2780,Pending,619.99,GBP,apple_pay,overnight,
2781,Returned,1234.99,GBP,apple_pay,ups,Fragile - handle with care
2782,Refunded,1297.99,EUR,paypal,dhl,
2783,Delivered,1387.99,EUR,bank_transfer,standard,
2784,Shipped,359.99,GBP,google_pay,fedex,
2785,Cancelled,907.99,GBP,google_pay,economy,
2786,Returned,441.99,USD,credit_card,standard,
2787,Cancelled,279.99,GBP,paypal,pickup_point,
2788,Returned,1346.99,USD,klarna,fedex,
2789,Refunded,664.95,GBP,bank_transfer,dhl,
2790,Returned,1284.99,GBP,apple_pay,dhl,
2791,Refunded,997.99,USD,debit_card,economy,
2792,Shipped,617.95,EUR,google_pay,overnight,
2793,Pending,554.99,GBP,google_pay,overnight,
2794,Cancelled,321.95,USD,bank_transfer,standard,
2795,Pending,600.95,GBP,debit_card,fedex,
2796,Cancelled,40.95,GBP,credit_card,fedex,
2797,Shipped,1382.95,USD,credit_card,overnight,
2798,Returned,360.99,EUR,paypal,overnight,
2799,Shipped,932.99,GBP,google_pay,dhl,Do not leave in direct sunlight
2800,Cancelled,1328.99,GBP,apple_pay,dhl,
2801,Delivered,961.95,GBP,paypal,standard,
2802,Cancelled,712.99,USD,apple_pay,dhl,
2803,Cancelled,1154.99,USD,bank_transfer,economy,
2804,Returned,1332.99,GBP,paypal,express,
2805,Shipped,451.95,GBP,google_pay,standard,
2806,Delivered,215.99,GBP,paypal,fedex,
2807,Processing,838.95,GBP,paypal,pickup_point,
2808,Processing,1496.95,USD,google_pay,express,
2809,Refunded,699.95,EUR,debit_card,economy,
2810,Refunded,1046.95,USD,credit_card,fedex,
2811,Pending,1031.99,USD,paypal,fedex,
2812,Refunded,1112.99,GBP,klarna,pickup_point,
2813,Cancelled,539.99,EUR,debit_card,express,
2814,Delivered,1381.95,GBP,bank_transfer,overnight,
2815,Refunded,431.95,GBP,paypal,express,
2816,Returned,309.99,USD,google_pay,economy,
2817,Returned,1374.99,GBP,paypal,fedex,Combine with other items if available
2818,Cancelled,362.95,USD,klarna,ups,
2819,Cancelled,524.95,GBP,paypal,pickup_point,
2820,Cancelled,595.95,USD,google_pay,standard,
2821,Refunded,1050.99,EUR,credit_card,ups,Signature required
2822,Pending,1430.99,USD,apple_pay,standard,
2823,Shipped,1196.99,GBP,apple_pay,overnight,
2824,Processing,450.99,GBP,paypal,ups,
2825,Refunded,937.99,GBP,bank_transfer,economy,
2826,Refunded,665.99,EUR,klarna,fedex,
2827,Shipped,1160.95,EUR,klarna,overnight,
2828,Delivered,1355.99,GBP,klarna,fedex,
2829,Cancelled,1210.99,USD,bank_transfer,overnight,
2830,Refunded,772.99,EUR,credit_card,express,
2831,Pending,1218.95,EUR,klarna,dhl,
2832,Refunded,84.95,GBP,apple_pay,dhl,
2833,Shipped,23.99,USD,apple_pay,ups,
2834,Pending,723.95,EUR,debit_card,ups,
2835,Returned,1403.95,USD,apple_pay,dhl,
2836,Processing,1258.95,EUR,debit_card,fedex,
2837,Pending,1337.95,USD,debit_card,dhl,
2838,Pending,1426.95,EUR,credit_card,ups,
2839,Pending,430.95,USD,debit_card,pickup_point,
2840,Shipped,1159.99,GBP,apple_pay,express,
2841,Returned,1436.95,USD,apple_pay,express,
2842,Shipped,524.95,EUR,google_pay,pickup_point,
2843,Refunded,1222.95,USD,klarna,dhl,
2844,Returned,252.99,GBP,bank_transfer,fedex,
2845,Delivered,1419.95,USD,paypal,standard,
2846,Shipped,859.99,USD,bank_transfer,overnight,
2847,Pending,755.95,GBP,debit_card,fedex,
2848,Cancelled,894.99,EUR,apple_pay,economy,
2849,Cancelled,325.95,GBP,google_pay,dhl,
2850,Refunded,1298.95,USD,credit_card,fedex,
2851,Cancelled,1271.95,USD,paypal,fedex,
2852,Delivered,694.95,EUR,klarna,dhl,
2853,Processing,630.99,GBP,apple_pay,standard,
2854,Refunded,296.95,USD,bank_transfer,overnight,
2855,Returned,1209.95,USD,bank_transfer,fedex,
2856,Refunded,446.99,GBP,klarna,standard,
2857,Refunded,1491.95,USD,paypal,standard,
2858,Processing,285.95,USD,google_pay,fedex,
2859,Cancelled,1052.95,USD,google_pay,overnight,
2860,Pending,397.95,GBP,debit_card,overnight,
2861,Refunded,1486.99,GBP,credit_card,express,
2862,Cancelled,207.99,USD,bank_transfer,fedex,ASAP delivery needed
2863,Shipped,1165.99,EUR,google_pay,dhl,
2864,Shipped,1072.95,EUR,credit_card,overnight,
2865,Shipped,796.99,EUR,debit_card,express,
2866,Pending,217.95,USD,credit_card,pickup_point,
2867,Pending,570.99,EUR,paypal,express,
2868,Shipped,1105.99,EUR,credit_card,dhl,
2869,Returned,416.99,GBP,paypal,dhl,
2870,Shipped,1172.95,GBP,debit_card,fedex,
2871,Delivered,747.95,EUR,google_pay,economy,
2872,Delivered,581.95,USD,credit_card,pickup_point,
2873,Delivered,1263.99,GBP,bank_transfer,economy,
2874,Delivered,336.99,USD,credit_card,economy,Gift wrapping requested
2875,Returned,1121.95,GBP,apple_pay,standard,
2876,Cancelled,642.99,USD,debit_card,dhl,
2877,Shipped,1271.95,EUR,klarna,fedex,
2878,Refunded,665.99,GBP,klarna,dhl,
2879,Delivered,1485.99,GBP,paypal,overnight,
2880,Shipped,751.99,EUR,apple_pay,pickup_point,
2881,Returned,1162.95,EUR,paypal,ups,
2882,Delivered,451.99,USD,bank_transfer,dhl,
2883,Pending,164.95,USD,credit_card,fedex,
2884,Delivered,1225.99,EUR,debit_card,overnight,
2885,Processing,1340.95,USD,klarna,express,
2886,Returned,473.95,USD,credit_card,ups,
2887,Refunded,455.99,EUR,debit_card,fedex,
2888,Refunded,453.99,EUR,google_pay,standard,
2889,Cancelled,528.99,GBP,apple_pay,fedex,
2890,Cancelled,567.95,GBP,paypal,ups,
2891,Returned,548.99,USD,google_pay,economy,
2892,Refunded,1461.95,GBP,klarna,ups,
2893,Shipped,1405.95,EUR,google_pay,overnight,
2894,Refunded,431.99,GBP,debit_card,standard,
2895,Processing,1353.95,GBP,credit_card,economy,
2896,Refunded,945.95,GBP,apple_pay,dhl,
2897,Delivered,581.99,USD,google_pay,dhl,
2898,Processing,141.99,EUR,credit_card,economy,
2899,Processing,376.99,USD,bank_transfer,dhl,Leave with neighbor if not home
2900,Cancelled,743.95,GBP,debit_card,economy,
2901,Shipped,629.99,GBP,bank_transfer,pickup_point,
2902,Returned,632.99,EUR,apple_pay,express,
2903,Processing,1323.95,EUR,paypal,pickup_point,
2904,Processing,869.99,USD,paypal,ups,
2905,Returned,258.99,USD,google_pay,ups,
2906,Shipped,1291.95,GBP,paypal,economy,
2907,Processing,1310.95,EUR,apple_pay,express,
2908,Cancelled,1274.99,USD,credit_card,fedex,
2909,Delivered,523.95,EUR,apple_pay,express,
2910,Delivered,1421.95,EUR,bank_transfer,dhl,
2911,Returned,970.95,USD,apple_pay,ups,
2912,Processing,1221.95,USD,bank_transfer,ups,
2913,Delivered,397.95,EUR,credit_card,economy,
2914,Pending,897.99,GBP,debit_card,ups,
2915,Pending,173.95,USD,google_pay,overnight,
2916,Delivered,581.95,GBP,google_pay,fedex,
2917,Refunded,751.95,EUR,paypal,express,
2918,Returned,340.99,EUR,klarna,fedex,
2919,Returned,323.95,USD,apple_pay,overnight,
2920,Cancelled,1189.95,GBP,debit_card,standard,
2921,Refunded,880.95,EUR,credit_card,fedex,
2922,Refunded,323.99,GBP,bank_transfer,dhl,
2923,Cancelled,365.95,GBP,bank_transfer,economy,
2924,Delivered,255.99,GBP,credit_card,pickup_point,
2925,Processing,970.99,USD,credit_card,express,
2926,Delivered,968.95,USD,credit_card,dhl,
2927,Processing,332.95,GBP,paypal,standard,
2928,Shipped,362.99,GBP,paypal,overnight,
2929,Shipped,403.95,GBP,klarna,overnight,
2930,Refunded,1336.99,USD,bank_transfer,standard,
2931,Shipped,1194.99,USD,paypal,fedex,
2932,Returned,1150.99,USD,paypal,express,
2933,Shipped,428.99,GBP,klarna,economy,
2934,Refunded,1092.99,GBP,google_pay,overnight,
2935,Processing,1186.95,EUR,credit_card,pickup_point,
2936,Returned,737.95,USD,paypal,express,
2937,Refunded,823.95,USD,credit_card,express,
2938,Returned,1037.95,USD,bank_transfer,dhl,
2939,Cancelled,1179.95,EUR,credit_card,standard,
2940,Pending,1484.99,GBP,klarna,express,
2941,Pending,173.95,GBP,bank_transfer,ups,
2942,Pending,707.99,GBP,bank_transfer,pickup_point,
2943,Delivered,345.99,GBP,paypal,dhl,
2944,Shipped,1347.95,GBP,paypal,ups,Gift wrapping requested
2945,Cancelled,925.99,USD,debit_card,ups,
2946,Cancelled,1411.99,USD,bank_transfer,fedex,
2947,Cancelled,956.95,GBP,credit_card,dhl,
2948,Delivered,756.95,USD,apple_pay,standard,
2949,Refunded,1212.99,USD,klarna,dhl,
2950,Processing,807.95,USD,klarna,economy,
2951,Shipped,316.95,EUR,apple_pay,fedex,
2952,Pending,213.95,USD,debit_card,pickup_point,
2953,Shipped,1125.95,EUR,debit_card,ups,
2954,Delivered,1498.95,EUR,debit_card,standard,
2955,Shipped,1195.95,USD,klarna,pickup_point,
2956,Returned,852.99,USD,apple_pay,ups,
2957,Returned,917.99,USD,bank_transfer,ups,
2958,Shipped,1091.95,GBP,google_pay,ups,
2959,Returned,1183.99,EUR,bank_transfer,dhl,
2960,Delivered,1202.99,GBP,google_pay,economy,
2961,Pending,1356.95,USD,paypal,dhl,
2962,Processing,554.95,GBP,credit_card,pickup_point,
2963,Delivered,615.95,GBP,credit_card,express,
2964,Cancelled,545.95,EUR,apple_pay,economy,
2965,Delivered,714.99,GBP,apple_pay,dhl,
2966,Refunded,538.99,EUR,credit_card,overnight,
2967,Pending,93.99,GBP,apple_pay,economy,
2968,Delivered,1314.99,GBP,paypal,pickup_point,
2969,Processing,754.95,GBP,paypal,overnight,Gift wrapping requested
2970,Cancelled,888.95,EUR,debit_card,economy,
2971,Pending,288.95,USD,bank_transfer,economy,Gift wrapping requested
2972,Cancelled,431.95,GBP,paypal,fedex,
2973,Returned,1122.95,USD,google_pay,express,
2974,Refunded,1256.99,EUR,credit_card,dhl,
2975,Shipped,1323.95,GBP,paypal,fedex,
2976,Cancelled,1314.95,USD,credit_card,dhl,
2977,Returned,1220.95,GBP,google_pay,economy,
2978,Delivered,796.99,USD,bank_transfer,economy,
2979,Refunded,866.99,USD,debit_card,pickup_point,
2980,Refunded,1132.95,GBP,credit_card,standard,
2981,Cancelled,1392.99,GBP,apple_pay,overnight,
2982,Returned,32.95,EUR,credit_card,overnight,
2983,Cancelled,687.95,USD,klarna,ups,
2984,Shipped,937.95,GBP,apple_pay,fedex,
2985,Processing,1232.95,USD,bank_transfer,economy,
2986,Processing,740.95,GBP,bank_transfer,economy,
2987,Cancelled,125.95,EUR,paypal,express,
2988,Shipped,321.95,GBP,bank_transfer,dhl,
2989,Returned,1372.95,EUR,paypal,dhl,
2990,Processing,230.99,GBP,apple_pay,pickup_point,
2991,Cancelled,797.99,USD,debit_card,pickup_point,
2992,Refunded,337.95,USD,apple_pay,dhl,
2993,Processing,1183.99,USD,apple_pay,fedex,
2994,Cancelled,20.99,GBP,paypal,express,
2995,Pending,1279.99,USD,apple_pay,fedex,
2996,Delivered,1441.95,USD,google_pay,pickup_point,
2997,Refunded,268.99,GBP,klarna,ups,
2998,Cancelled,1032.99,GBP,paypal,dhl,
2999,Delivered,870.99,EUR,bank_transfer,overnight,
3000,Pending,338.99,GBP,debit_card,standard,
3001,Cancelled,937.95,USD,bank_transfer,pickup_point,Please leave at front door
3002,Delivered,1091.95,EUR,google_pay,ups,
3003,Returned,1171.99,GBP,credit_card,express,
3004,Refunded,17.95,USD,paypal,pickup_point,
3005,Returned,1138.95,USD,credit_card,ups,
3006,Delivered,182.99,USD,paypal,economy,
3007,Processing,1472.95,USD,google_pay,standard,
3008,Pending,42.99,EUR,google_pay,ups,
3009,Shipped,1105.95,EUR,google_pay,ups,
3010,Shipped,297.99,EUR,klarna,fedex,
3011,Delivered,1029.95,USD,bank_transfer,pickup_point,
3012,Returned,1417.99,USD,debit_card,fedex,
3013,Processing,789.99,EUR,debit_card,express,
3014,Cancelled,633.99,USD,google_pay,dhl,
3015,Delivered,630.99,EUR,debit_card,standard,Business address
3016,Cancelled,294.99,USD,credit_card,express,Combine with other items if available
3017,Delivered,486.95,USD,bank_transfer,dhl,
3018,Refunded,905.95,GBP,paypal,dhl,
3019,Refunded,1494.95,USD,credit_card,overnight,
3020,Shipped,416.95,GBP,google_pay,dhl,
3021,Refunded,230.99,USD,bank_transfer,ups,
3022,Returned,1083.95,EUR,debit_card,dhl,
3023,Refunded,1278.95,GBP,paypal,dhl,
3024,Refunded,503.99,USD,debit_card,express,
3025,Returned,907.99,USD,bank_transfer,economy,
3026,Pending,1374.99,GBP,bank_transfer,pickup_point,
3027,Returned,1056.99,GBP,klarna,fedex,
3028,Refunded,1272.99,USD,bank_transfer,economy,
3029,Returned,998.95,GBP,klarna,economy,
3030,Pending,406.95,EUR,google_pay,economy,
3031,Delivered,1134.99,GBP,bank_transfer,standard,
3032,Returned,545.95,GBP,credit_card,standard,
3033,Processing,1272.95,USD,debit_card,standard,
3034,Refunded,381.99,EUR,apple_pay,dhl,
3035,Pending,740.95,GBP,credit_card,fedex,
3036,Returned,875.99,USD,paypal,overnight,
3037,Refunded,1101.99,EUR,bank_transfer,ups,
3038,Shipped,1445.95,EUR,bank_transfer,ups,
3039,Delivered,222.95,GBP,bank_transfer,dhl,
3040,Processing,932.95,GBP,bank_transfer,pickup_point,
3041,Delivered,1025.99,USD,debit_card,ups,
3042,Delivered,360.95,GBP,apple_pay,pickup_point,
3043,Shipped,817.99,EUR,bank_transfer,fedex,
3044,Delivered,945.99,GBP,google_pay,economy,
3045,Pending,1165.99,GBP,google_pay,standard,
3046,Delivered,573.95,EUR,paypal,dhl,
3047,Shipped,1061.99,GBP,klarna,standard,
3048,Shipped,113.95,EUR,debit_card,ups,
3049,Refunded,152.95,EUR,apple_pay,dhl,
3050,Processing,432.95,GBP,credit_card,express,
3051,Shipped,1368.99,EUR,paypal,ups,
3052,Returned,1016.99,GBP,credit_card,overnight,
3053,Delivered,921.99,USD,google_pay,express,
3054,Delivered,1257.95,USD,paypal,overnight,
3055,Pending,423.95,USD,paypal,economy,
3056,Shipped,680.99,GBP,google_pay,pickup_point,
3057,Returned,155.99,GBP,debit_card,fedex,
3058,Shipped,1351.99,GBP,credit_card,ups,
3059,Delivered,944.99,GBP,paypal,standard,
3060,Delivered,1242.99,EUR,credit_card,dhl,
3061,Cancelled,34.99,GBP,bank_transfer,economy,
3062,Shipped,535.95,EUR,debit_card,fedex,
3063,Pending,1288.95,USD,paypal,dhl,
3064,Shipped,1344.99,EUR,google_pay,economy,
3065,Shipped,789.99,USD,bank_transfer,standard,
3066,Refunded,214.99,EUR,bank_transfer,pickup_point,
3067,Processing,847.99,GBP,apple_pay,ups,
3068,Processing,270.99,EUR,apple_pay,economy,
3069,Cancelled,894.95,EUR,klarna,express,
3070,Pending,597.99,EUR,klarna,dhl,
3071,Returned,850.95,USD,debit_card,express,
3072,Shipped,874.95,GBP,debit_card,pickup_point,
3073,Pending,890.95,GBP,credit_card,pickup_point,
3074,Returned,635.95,EUR,credit_card,express,
3075,Delivered,93.95,GBP,debit_card,dhl,Signature required
3076,Refunded,1303.95,EUR,debit_card,standard,
3077,Processing,850.99,GBP,credit_card,standard,
3078,Processing,1497.99,GBP,credit_card,standard,
3079,Processing,227.99,USD,credit_card,express,
3080,Pending,148.99,GBP,paypal,overnight,
3081,Processing,1248.95,USD,debit_card,ups,
3082,Refunded,275.99,USD,debit_card,overnight,
3083,Refunded,272.99,GBP,paypal,overnight,Gift wrapping requested
3084,Cancelled,1143.99,GBP,credit_card,economy,
3085,Cancelled,846.99,GBP,klarna,fedex,
3086,Returned,307.99,GBP,paypal,express,
3087,Cancelled,294.95,GBP,credit_card,standard,
3088,Delivered,218.95,EUR,google_pay,ups,
3089,Returned,509.99,GBP,paypal,overnight,
3090,Refunded,1245.99,EUR,google_pay,fedex,
3091,Cancelled,106.95,EUR,credit_card,dhl,
3092,Processing,1484.99,GBP,bank_transfer,pickup_point,
3093,Refunded,416.99,USD,google_pay,fedex,
3094,Cancelled,637.99,EUR,debit_card,express,
3095,Cancelled,175.95,USD,credit_card,economy,
3096,Returned,1131.95,GBP,google_pay,express,
3097,Shipped,395.99,GBP,google_pay,dhl,
3098,Cancelled,1298.99,USD,google_pay,dhl,
3099,Cancelled,1422.95,USD,bank_transfer,economy,
3100,Cancelled,790.95,GBP,klarna,fedex,
3101,Processing,24.95,EUR,apple_pay,dhl,
3102,Shipped,1264.95,USD,paypal,fedex,
3103,Pending,769.95,EUR,credit_card,fedex,
3104,Shipped,141.95,EUR,apple_pay,pickup_point,
3105,Returned,1434.95,GBP,bank_transfer,pickup_point,
3106,Cancelled,1109.99,EUR,debit_card,fedex,
3107,Pending,433.95,GBP,debit_card,standard,
3108,Pending,333.95,USD,klarna,pickup_point,
3109,Refunded,722.99,USD,klarna,ups,
3110,Shipped,628.95,GBP,debit_card,fedex,
3111,Returned,777.99,GBP,apple_pay,standard,
3112,Pending,466.99,EUR,paypal,ups,
3113,Returned,790.99,GBP,debit_card,express,Combine with other items if available
3114,Delivered,1080.99,EUR,klarna,express,
3115,Returned,945.95,EUR,apple_pay,pickup_point,
3116,Cancelled,1273.95,USD,bank_transfer,standard,
3117,Cancelled,697.95,USD,bank_transfer,fedex,
3118,Refunded,431.99,USD,credit_card,overnight,
3119,Refunded,10.99,GBP,paypal,pickup_point,
3120,Processing,1369.99,EUR,apple_pay,dhl,
3121,Refunded,1174.95,EUR,google_pay,overnight,
3122,Shipped,900.95,EUR,debit_card,pickup_point,
3123,Processing,605.95,USD,paypal,standard,
3124,Refunded,1324.95,EUR,bank_transfer,pickup_point,
3125,Processing,78.95,EUR,apple_pay,express,
3126,Cancelled,106.95,EUR,google_pay,pickup_point,
3127,Pending,1390.95,GBP,klarna,fedex,
3128,Refunded,886.95,GBP,debit_card,economy,
3129,Cancelled,766.99,GBP,klarna,standard,
3130,Cancelled,862.95,EUR,google_pay,pickup_point,
3131,Shipped,1177.99,GBP,credit_card,standard,
3132,Cancelled,908.99,GBP,credit_card,pickup_point,
3133,Refunded,1262.95,USD,credit_card,ups,
3134,Pending,1275.99,EUR,credit_card,standard,
3135,Cancelled,1030.99,EUR,credit_card,overnight,
3136,Returned,168.95,GBP,apple_pay,pickup_point,
3137,Returned,1480.95,GBP,apple_pay,dhl,
3138,Processing,705.99,GBP,debit_card,overnight,
3139,Returned,565.95,GBP,credit_card,pickup_point,
3140,Refunded,822.95,USD,bank_transfer,overnight,
3141,Delivered,1355.95,GBP,credit_card,fedex,
3142,Returned,206.95,GBP,google_pay,ups,
3143,Pending,1486.95,GBP,debit_card,overnight,
3144,Returned,54.99,EUR,klarna,ups,
3145,Returned,822.99,GBP,apple_pay,fedex,
3146,Cancelled,556.95,EUR,google_pay,economy,
3147,Pending,1403.95,GBP,klarna,standard,
3148,Delivered,933.99,EUR,klarna,ups,
3149,Processing,1186.95,GBP,bank_transfer,fedex,
3150,Delivered,827.95,GBP,debit_card,overnight,
3151,Delivered,871.95,USD,debit_card,express,
3152,Shipped,1338.95,USD,klarna,overnight,
3153,Shipped,256.95,EUR,klarna,economy,
3154,Cancelled,613.99,EUR,google_pay,standard,
3155,Returned,343.99,EUR,google_pay,economy,
3156,Refunded,1440.99,EUR,paypal,ups,
3157,Processing,587.99,USD,bank_transfer,ups,
3158,Returned,786.99,EUR,credit_card,standard,
3159,Returned,1171.95,EUR,google_pay,fedex,
3160,Returned,333.95,GBP,google_pay,pickup_point,
3161,Delivered,1098.99,EUR,klarna,economy,
3162,Pending,239.99,USD,google_pay,express,
3163,Cancelled,840.95,GBP,apple_pay,standard,Residential address
3164,Pending,253.95,USD,credit_card,standard,
3165,Cancelled,441.95,USD,google_pay,fedex,
3166,Refunded,962.95,USD,klarna,economy,
3167,Processing,576.95,GBP,bank_transfer,ups,
3168,Refunded,794.95,GBP,paypal,express,
3169,Cancelled,222.99,USD,google_pay,economy,
3170,Processing,635.99,EUR,google_pay,dhl,
3171,Delivered,166.99,USD,credit_card,ups,
3172,Returned,400.99,USD,paypal,overnight,
3173,Shipped,886.95,GBP,credit_card,express,
3174,Delivered,1222.95,GBP,google_pay,standard,
3175,Refunded,105.95,GBP,google_pay,standard,
3176,Cancelled,398.99,EUR,bank_transfer,pickup_point,
3177,Cancelled,544.99,GBP,debit_card,economy,
